Date_Range_DIF,Date_Range_STD,Abort_Timing,Record Name,RMSE_cal,RMSE_std,Beam_Max,MaxRSE_std,Max_Pre,Avg_Pre,Max_Cal,Avg_Cal,Max_Raw_Pre,Avg_Raw_Pre,Max_STD_Raw_Pre,Avg_STD_Raw_Pre,W0_std,W1_std,W2_std,W3_std,W4_std,W0_dif,W1_dif,W2_dif,W3_dif,W4_dif,RMSE_dif,MaxRSE_dif,Cause_no
20240401014930-20240401022310,20240324000000-20240327000000,2024-04-01 02:21:10,VALCCG:D10_L08:PRES,2.82e+00,8.65e+00,3.08e+02,2.284e+02,9.89e-01,5.89e-01,1.86e+01,1.64e+00,2.26e-07,1.35e-07,1.75e-04,1.11e-06,1.76e+01,2.18e-01,9.95e-02,9.15e-01,0.00e+00,6.32e-01,1.96e-03,3.88e-01,1.60e-02,0.00e+00,2.29e-02,1.32e-01,0.00e+00
20240401014930-20240401022310,20240324000000-20240327000000,2024-04-01 02:21:10,VALCCG:D10_L09C:PRES,4.24e-01,1.28e-01,3.08e+02,6.397e-01,9.62e-01,7.52e-01,1.04e+00,3.63e-01,5.64e-08,4.40e-08,6.27e-08,1.82e-08,7.87e-01,2.49e-02,1.22e-01,1.31e-01,0.00e+00,7.74e-01,1.01e-03,2.10e-01,1.88e-02,0.00e+00,2.84e-02,6.40e-02,0.00e+00
20240401014930-20240401022310,20240324000000-20240327000000,2024-04-01 02:21:10,VALCCG:D10_L10:PRES,4.61e-01,1.02e-01,3.08e+02,1.151e+00,9.67e-01,5.42e-01,1.15e+00,9.60e-02,2.72e-08,1.53e-08,3.57e-08,2.34e-09,1.15e+00,9.54e-02,2.51e-06,3.75e-10,0.00e+00,5.16e-01,5.22e-02,1.54e-08,4.67e-01,0.00e+00,1.85e-02,4.10e-02,0.00e+00
20240401014930-20240401022310,20240324000000-20240327000000,2024-04-01 02:21:10,VALCCG:D11_L16:PRES,3.92e-01,1.22e-01,3.08e+02,5.506e-01,1.00e+00,6.53e-01,1.04e+00,2.71e-01,2.49e-08,1.62e-08,7.20e-08,1.62e-08,8.86e-01,5.71e-02,1.82e-11,1.53e-01,0.00e+00,7.54e-01,3.16e-03,3.42e-01,2.40e-02,0.00e+00,7.04e-02,1.75e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D01_L05:PRES,2.36e-01,1.00e-02,8.51e+02,7.123e-12,1.00e+00,6.28e-02,7.12e-12,2.63e-12,2.53e-08,1.58e-09,0.00e+00,0.00e+00,6.66e-16,2.72e+01,4.71e-12,2.41e-12,0.00e+00,1.16e+00,1.41e-01,1.03e-07,7.47e-08,0.00e+00,7.80e-02,2.88e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D01_L18:PRES,4.17e-01,1.53e-01,8.51e+02,1.309e+00,1.00e+00,4.45e-01,7.75e-01,4.75e-02,3.36e-08,1.49e-08,2.07e-08,6.98e-10,7.73e-01,1.46e-01,1.39e-12,2.70e-03,0.00e+00,6.94e-01,5.29e-02,8.20e-05,3.43e-01,0.00e+00,1.05e-01,3.46e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D02_L16:PRES,4.59e-01,1.28e-01,8.51e+02,7.848e-01,1.00e+00,4.83e-01,5.51e-01,3.37e-02,3.35e-08,1.61e-08,1.81e-08,5.03e-10,5.51e-01,1.38e-01,4.93e-07,7.90e-12,0.00e+00,6.70e-01,6.29e-02,3.03e-08,4.01e-01,0.00e+00,5.90e-02,4.01e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D02_L20:PRES,6.50e-01,1.59e-01,8.51e+02,7.561e-01,1.01e+00,7.12e-01,7.56e-01,6.57e-02,3.65e-08,2.57e-08,1.96e-08,9.60e-10,7.56e-01,9.28e-02,9.36e-15,1.86e-08,0.00e+00,8.04e-01,2.32e-03,2.82e-01,7.47e-03,0.00e+00,4.62e-02,1.48e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D02_L23:PRES,4.58e-01,1.18e-01,8.51e+02,1.113e+00,1.01e+00,5.51e-01,1.11e+00,1.06e-01,4.72e-08,2.59e-08,2.90e-08,2.18e-09,1.11e+00,8.39e-02,1.24e-06,1.56e-07,0.00e+00,5.70e-01,5.53e-02,8.14e-15,4.71e-01,0.00e+00,3.30e-02,6.37e-02,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D03_L01:PRES,2.43e-01,1.00e-02,8.51e+02,7.123e-12,9.84e-01,6.55e-02,7.12e-12,2.63e-12,1.69e-08,1.12e-09,0.00e+00,0.00e+00,6.66e-16,2.72e+01,4.71e-12,2.41e-12,0.00e+00,1.14e+00,1.32e-01,1.19e-07,2.59e-09,0.00e+00,9.02e-02,3.61e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D03_L02:PRES,3.51e-01,1.02e-01,8.51e+02,1.090e+00,9.81e-01,4.20e-01,1.09e+00,7.67e-02,4.95e-08,2.12e-08,3.11e-08,1.63e-09,1.09e+00,1.17e-01,1.42e-07,5.17e-08,0.00e+00,6.89e-01,8.08e-02,3.32e-06,3.52e-01,0.00e+00,3.51e-02,6.69e-02,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D03_L03:PRES,4.64e-01,1.00e-02,8.51e+02,7.123e-12,9.90e-01,4.10e-01,7.12e-12,2.63e-12,3.22e-08,1.33e-08,0.00e+00,0.00e+00,6.66e-16,2.72e+01,4.71e-12,2.41e-12,0.00e+00,7.02e-01,9.72e-03,3.76e-01,2.56e-04,0.00e+00,1.20e-01,2.31e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D03_L05:PRES,2.66e-01,1.00e-02,8.51e+02,7.123e-12,9.84e-01,8.42e-02,7.12e-12,2.63e-12,2.22e-08,1.90e-09,0.00e+00,0.00e+00,6.66e-16,2.72e+01,4.71e-12,2.41e-12,0.00e+00,1.22e+00,1.05e-01,1.10e-06,2.44e-10,0.00e+00,8.64e-02,2.81e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D03_L06:PRES,1.21e-01,1.00e-02,8.51e+02,7.123e-12,9.94e-01,1.46e-02,7.12e-12,2.63e-12,1.20e-08,1.77e-10,0.00e+00,0.00e+00,6.66e-16,2.72e+01,4.71e-12,2.41e-12,0.00e+00,9.95e-01,5.43e+01,2.36e-14,2.75e-04,0.00e+00,1.00e-02,1.81e-03,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D03_L07:PRES,4.10e-01,4.80e-02,8.51e+02,9.390e-01,9.84e-01,3.28e-01,1.02e-01,4.63e-03,3.21e-08,1.07e-08,1.30e-08,4.06e-11,6.44e-12,2.72e+01,1.02e-01,3.02e-08,0.00e+00,8.43e-01,1.75e-02,1.71e-01,1.88e-10,0.00e+00,1.21e-01,2.33e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D03_L08:PRES,4.85e-01,1.02e-01,8.51e+02,8.792e-01,9.86e-01,4.92e-01,4.09e-01,1.86e-02,3.33e-08,1.66e-08,1.50e-08,1.94e-10,1.75e-07,2.72e+01,4.09e-01,2.55e-11,0.00e+00,5.50e-01,5.43e-03,4.89e-01,7.86e-02,0.00e+00,6.48e-02,2.28e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D03_L09:PRES,2.99e-01,1.00e-02,8.51e+02,7.123e-12,9.85e-01,1.07e-01,7.12e-12,2.63e-12,1.99e-08,2.17e-09,0.00e+00,0.00e+00,6.66e-16,2.72e+01,4.71e-12,2.41e-12,0.00e+00,1.23e+00,8.09e-02,1.02e-05,3.08e-07,0.00e+00,9.75e-02,2.86e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D03_L10:PRES,4.14e-01,9.07e-02,8.51e+02,1.105e+00,9.93e-01,5.12e-01,1.11e+00,1.14e-01,6.32e-08,3.26e-08,4.33e-08,3.69e-09,1.10e+00,7.66e-02,6.11e-06,1.47e-07,0.00e+00,5.29e-01,4.06e-03,5.12e-01,8.00e-02,0.00e+00,5.76e-02,2.29e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D03_L11:PRES,3.72e-01,1.00e-01,8.51e+02,1.083e+00,9.86e-01,4.30e-01,1.08e+00,6.49e-02,4.43e-08,1.93e-08,2.79e-08,1.21e-09,1.08e+00,1.41e-01,6.75e-14,7.39e-09,0.00e+00,6.95e-01,8.29e-02,1.22e-07,3.63e-01,0.00e+00,2.82e-02,7.14e-02,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D03_L11A:PRES,4.84e-01,1.25e-01,8.51e+02,8.569e-01,9.96e-01,4.95e-01,4.65e-01,2.27e-02,3.61e-08,1.80e-08,1.94e-08,3.85e-10,5.29e-09,2.72e+01,4.63e-01,1.63e-03,0.00e+00,6.27e-01,6.92e-02,3.30e-15,4.24e-01,0.00e+00,2.95e-02,5.55e-02,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D03_L15:PRES,3.33e-01,1.00e-02,8.51e+02,7.123e-12,9.86e-01,1.58e-01,7.12e-12,2.63e-12,2.76e-08,4.43e-09,0.00e+00,0.00e+00,6.66e-16,2.72e+01,4.71e-12,2.41e-12,0.00e+00,1.15e+00,5.12e-02,7.93e-12,6.04e-10,0.00e+00,7.72e-02,2.03e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D03_L16:PRES,4.10e-01,1.12e-01,8.51e+02,8.547e-01,9.78e-01,4.54e-01,8.55e-01,4.86e-02,3.72e-08,1.73e-08,2.21e-08,6.97e-10,8.50e-01,1.66e-01,4.03e-12,4.40e-03,0.00e+00,6.36e-01,7.59e-02,2.97e-11,3.87e-01,0.00e+00,3.46e-02,6.59e-02,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D03_L17:PRES,2.15e-01,1.00e-02,8.51e+02,7.123e-12,9.76e-01,5.17e-02,7.12e-12,2.63e-12,1.80e-08,9.55e-10,0.00e+00,0.00e+00,6.66e-16,2.72e+01,4.71e-12,2.41e-12,0.00e+00,1.11e+00,1.69e-01,4.65e-13,1.58e-10,0.00e+00,7.76e-02,3.31e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D03_L18:PRES,4.86e-01,1.14e-01,8.51e+02,1.118e+00,9.87e-01,5.87e-01,1.12e+00,1.20e-01,3.81e-08,2.26e-08,2.96e-08,2.64e-09,1.12e+00,7.37e-02,2.34e-11,2.84e-07,0.00e+00,6.74e-01,3.43e-03,3.90e-01,2.93e-02,0.00e+00,4.96e-02,1.82e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D03_L19:PRES,2.84e-01,1.00e-02,8.51e+02,7.123e-12,9.87e-01,9.61e-02,7.12e-12,2.63e-12,1.98e-08,1.93e-09,0.00e+00,0.00e+00,6.66e-16,2.72e+01,4.71e-12,2.41e-12,0.00e+00,1.22e+00,9.11e-02,3.23e-06,5.87e-08,0.00e+00,9.27e-02,2.85e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D03_L20:PRES,1.99e-01,1.00e-02,8.51e+02,7.123e-12,9.95e-01,4.17e-02,7.12e-12,2.63e-12,1.49e-08,6.25e-10,0.00e+00,0.00e+00,6.66e-16,2.72e+01,4.71e-12,2.41e-12,0.00e+00,1.11e+00,2.24e-01,4.09e-10,6.36e-03,0.00e+00,7.71e-02,4.17e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D04_L09C:PRES,4.06e-01,7.36e-02,8.51e+02,9.552e-01,9.96e-01,3.01e-01,2.59e-01,1.18e-02,3.53e-08,1.07e-08,1.30e-08,8.23e-11,6.70e-10,2.70e+01,2.59e-01,1.37e-09,0.00e+00,1.03e+00,2.39e-02,2.82e-06,2.39e-12,0.00e+00,9.46e-02,1.95e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D04_L09D:PRES,3.68e-01,1.18e-01,8.51e+02,6.925e-01,1.01e+00,3.86e-01,6.33e-01,3.21e-02,4.99e-08,1.91e-08,1.86e-08,4.38e-10,6.33e-01,1.71e-01,1.93e-06,2.06e-08,0.00e+00,8.00e-01,6.09e-02,1.10e-13,2.83e-01,0.00e+00,2.93e-02,7.54e-02,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D05_L17:PRES,4.45e-01,1.21e-01,8.51e+02,9.219e-01,9.90e-01,5.00e-01,9.22e-01,5.84e-02,3.32e-08,1.68e-08,2.54e-08,1.04e-09,9.22e-01,1.32e-01,1.14e-09,3.10e-08,0.00e+00,5.70e-01,4.15e-03,5.24e-01,3.77e-02,0.00e+00,6.75e-02,2.34e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D06_L01:PRES,2.72e-01,1.00e-02,8.51e+02,7.123e-12,1.12e+00,7.30e-02,7.12e-12,2.63e-12,1.88e-08,1.23e-09,0.00e+00,0.00e+00,6.66e-16,2.72e+01,4.71e-12,2.41e-12,0.00e+00,1.37e+00,1.40e-01,3.82e-07,3.05e-12,0.00e+00,9.69e-02,3.39e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D06_L09:PRES,2.74e-01,1.00e-02,8.51e+02,7.123e-12,1.10e+00,7.40e-02,7.12e-12,2.63e-12,1.67e-08,1.13e-09,0.00e+00,0.00e+00,6.66e-16,2.72e+01,4.71e-12,2.41e-12,0.00e+00,1.36e+00,1.37e-01,1.30e-07,4.20e-12,0.00e+00,1.02e-01,3.90e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D06_L10:PRES,4.53e-01,1.49e-01,8.51e+02,1.071e+00,1.03e+00,5.86e-01,1.07e+00,1.51e-01,4.89e-08,2.78e-08,3.80e-08,4.31e-09,1.06e+00,5.96e-02,1.43e-06,1.26e-02,0.00e+00,6.90e-01,4.45e-03,3.95e-01,4.78e-02,0.00e+00,4.90e-02,1.84e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D06_L17:PRES,4.23e-01,9.50e-02,8.51e+02,1.167e+00,1.02e+00,4.98e-01,1.17e+00,8.61e-02,5.30e-08,2.58e-08,3.61e-08,1.94e-09,1.17e+00,1.11e-01,5.39e-06,2.58e-11,0.00e+00,5.07e-01,5.02e-03,5.48e-01,1.04e-01,0.00e+00,6.28e-02,2.48e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D06_L18:PRES,3.79e-01,8.40e-02,8.51e+02,1.155e+00,1.02e+00,4.59e-01,1.16e+00,9.20e-02,5.24e-08,2.37e-08,4.39e-08,2.72e-09,1.16e+00,1.02e-01,4.30e-07,5.18e-12,0.00e+00,6.84e-01,8.94e-02,1.20e-08,3.98e-01,0.00e+00,3.30e-02,7.03e-02,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D06_L19:PRES,2.58e-01,1.00e-02,8.51e+02,7.123e-12,1.02e+00,6.99e-02,7.12e-12,2.63e-12,1.55e-08,1.06e-09,0.00e+00,0.00e+00,6.66e-16,2.72e+01,4.71e-12,2.41e-12,0.00e+00,1.28e+00,1.36e-01,2.35e-07,1.67e-12,0.00e+00,9.79e-02,3.96e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D06_L20:PRES,3.24e-01,8.96e-02,8.51e+02,1.106e+00,1.01e+00,3.99e-01,1.11e+00,8.16e-02,5.25e-08,2.07e-08,3.91e-08,2.12e-09,1.11e+00,1.11e-01,8.65e-07,2.50e-11,0.00e+00,7.51e-01,7.05e-02,6.98e-07,3.14e-01,0.00e+00,3.51e-02,8.31e-02,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D06_L21:PRES,2.86e-01,1.00e-02,8.51e+02,7.123e-12,1.03e+00,9.07e-02,7.12e-12,2.63e-12,2.00e-08,1.76e-09,0.00e+00,0.00e+00,6.66e-16,2.72e+01,4.71e-12,2.41e-12,0.00e+00,1.29e+00,1.03e-01,9.45e-06,4.43e-08,0.00e+00,9.63e-02,3.06e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D06_L23:PRES,4.90e-01,9.85e-02,8.51e+02,1.168e+00,1.02e+00,5.72e-01,1.17e+00,9.69e-02,5.83e-08,3.27e-08,3.72e-08,2.30e-09,1.17e+00,9.75e-02,1.77e-06,4.50e-11,0.00e+00,6.49e-01,3.27e-03,4.59e-01,2.48e-02,0.00e+00,5.15e-02,2.11e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D06_L26:PRES,4.74e-01,1.31e-01,8.51e+02,8.756e-01,1.04e+00,5.23e-01,8.76e-01,5.26e-02,3.47e-08,1.75e-08,2.06e-08,7.30e-10,8.76e-01,1.40e-01,7.19e-15,1.87e-10,0.00e+00,6.33e-01,8.08e-02,1.77e-13,4.61e-01,0.00e+00,3.95e-02,9.16e-02,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D07_L13:PRES,2.57e-01,1.00e-02,8.51e+02,7.123e-12,1.09e+00,6.22e-02,7.12e-12,2.63e-12,1.31e-08,7.47e-10,0.00e+00,0.00e+00,6.66e-16,2.72e+01,4.71e-12,2.41e-12,0.00e+00,1.23e+00,1.51e-01,4.65e-07,1.95e-08,0.00e+00,1.13e-01,5.67e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D07_L17:PRES,2.94e-01,1.00e-02,8.51e+02,7.123e-12,1.07e+00,8.70e-02,7.12e-12,2.63e-12,1.69e-08,1.37e-09,0.00e+00,0.00e+00,6.66e-16,2.72e+01,4.71e-12,2.41e-12,0.00e+00,1.33e+00,1.10e-01,4.37e-06,1.41e-08,0.00e+00,1.16e-01,3.96e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D07_L24:PRES,4.27e-01,1.37e-01,8.51e+02,8.905e-01,1.02e+00,4.58e-01,8.91e-01,6.12e-02,3.56e-08,1.59e-08,2.06e-08,9.63e-10,8.90e-01,1.20e-01,1.21e-12,8.62e-08,0.00e+00,6.36e-01,3.00e-02,1.41e-01,2.93e-01,0.00e+00,1.38e-01,3.33e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D09_L02:PRES,3.31e-01,9.35e-02,8.51e+02,1.132e+00,1.01e+00,4.32e-01,1.13e+00,1.15e-01,6.10e-08,2.61e-08,5.23e-08,4.63e-09,1.13e+00,7.81e-02,3.01e-11,1.03e-07,0.00e+00,7.42e-01,9.02e-02,3.61e-16,3.65e-01,0.00e+00,3.42e-02,9.68e-02,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D10_L08:PRES,1.63e+00,8.65e+00,8.51e+02,2.284e+02,8.25e+00,1.01e+00,1.86e+01,1.65e+00,4.70e-06,5.77e-07,1.75e-04,1.11e-06,1.76e+01,2.18e-01,9.95e-02,9.15e-01,0.00e+00,8.12e+00,2.21e-01,8.42e-14,6.80e-01,0.00e+00,2.83e-01,1.56e+00,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D10_L09C:PRES,3.40e-01,1.28e-01,8.51e+02,6.397e-01,1.04e+00,6.81e-01,1.04e+00,3.66e-01,1.06e-07,6.91e-08,6.27e-08,1.82e-08,7.87e-01,2.49e-02,1.22e-01,1.31e-01,0.00e+00,7.66e-01,2.31e-03,3.61e-01,5.40e-03,0.00e+00,4.44e-02,1.87e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D10_L10:PRES,4.58e-01,1.02e-01,8.51e+02,1.151e+00,1.01e+00,5.43e-01,1.15e+00,9.74e-02,7.23e-08,3.88e-08,3.57e-08,2.34e-09,1.15e+00,9.54e-02,2.51e-06,3.75e-10,0.00e+00,6.28e-01,4.30e-03,4.69e-01,4.34e-02,0.00e+00,6.30e-02,2.39e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D11_L20:PRES,6.27e-01,4.46e-02,8.51e+02,1.009e+00,1.01e+00,5.76e-01,6.50e-02,2.95e-03,2.21e-08,1.26e-08,1.26e-08,2.45e-11,3.45e-14,2.72e+01,6.50e-02,3.83e-09,0.00e+00,8.80e-01,1.02e-02,5.91e-02,9.32e-02,0.00e+00,1.70e-01,4.04e-01,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D11_L21:PRES,3.46e-01,1.09e-01,8.51e+02,9.785e-01,1.00e+00,5.00e-01,9.78e-01,1.67e-01,8.00e-08,4.00e-08,5.84e-08,7.95e-09,9.75e-01,4.56e-02,2.54e-04,2.94e-03,0.00e+00,5.51e-01,3.57e-02,1.08e-01,3.78e-01,0.00e+00,3.46e-02,9.72e-02,0.00e+00
20240401022330-20240401043813,20240324000000-20240327000000,2024-04-01 04:36:13,VALCCG:D11_L22:PRES,3.84e-01,1.19e-01,8.51e+02,1.065e+00,1.01e+00,5.00e-01,1.07e+00,1.28e-01,6.42e-08,3.18e-08,3.91e-08,3.61e-09,1.06e+00,6.57e-02,1.73e-11,3.26e-04,0.00e+00,6.79e-01,2.49e-02,5.91e-02,2.98e-01,0.00e+00,2.75e-02,7.70e-02,0.00e+00
20240401043830-20240401053056,20240324000000-20240327000000,2024-04-01 05:28:56,VALCCG:D01_L05:PRES,2.48e-01,1.00e-02,8.51e+02,7.123e-12,9.92e-01,6.93e-02,7.12e-12,2.64e-12,2.54e-08,1.77e-09,0.00e+00,0.00e+00,6.66e-16,2.72e+01,4.71e-12,2.41e-12,0.00e+00,1.15e+00,1.39e-01,2.70e-08,2.60e-08,0.00e+00,8.39e-02,2.95e-01,0.00e+00
20240401043830-20240401053056,20240324000000-20240327000000,2024-04-01 05:28:56,VALCCG:D01_L18:PRES,4.44e-01,1.53e-01,8.51e+02,1.309e+00,9.73e-01,4.91e-01,7.75e-01,5.18e-02,3.25e-08,1.64e-08,2.07e-08,6.98e-10,7.73e-01,1.46e-01,1.39e-12,2.70e-03,0.00e+00,6.50e-01,7.04e-02,3.04e-14,4.11e-01,0.00e+00,3.54e-02,1.06e-01,0.00e+00
20240401043830-20240401053056,20240324000000-20240327000000,2024-04-01 05:28:56,VALCCG:D01_L21:PRES,3.33e-01,1.09e-01,8.51e+02,1.153e+00,9.87e-01,4.27e-01,1.15e+00,1.07e-01,5.71e-08,2.47e-08,4.50e-08,3.22e-09,1.15e+00,9.57e-02,3.80e-07,2.89e-06,0.00e+00,7.36e-01,7.94e-02,3.09e-15,3.46e-01,0.00e+00,4.08e-02,1.03e-01,0.00e+00
20240401043830-20240401053056,20240324000000-20240327000000,2024-04-01 05:28:56,VALCCG:D02_L11:PRES,2.93e-01,4.19e-02,8.51e+02,9.514e-01,9.81e-01,1.11e-01,6.06e-02,2.98e-03,2.63e-08,2.97e-09,1.25e-08,3.98e-11,1.39e-13,2.72e+01,6.06e-02,5.56e-09,0.00e+00,1.22e+00,8.62e-02,1.64e-07,9.77e-08,0.00e+00,8.75e-02,2.58e-01,0.00e+00
20240401043830-20240401053056,20240324000000-20240327000000,2024-04-01 05:28:56,VALCCG:D02_L16:PRES,4.86e-01,1.28e-01,8.51e+02,7.848e-01,1.00e+00,5.17e-01,5.51e-01,3.70e-02,3.28e-08,1.70e-08,1.81e-08,5.03e-10,5.51e-01,1.38e-01,4.93e-07,7.90e-12,0.00e+00,6.45e-01,5.80e-02,5.98e-14,4.22e-01,0.00e+00,2.82e-02,7.29e-02,0.00e+00
20240401043830-20240401053056,20240324000000-20240327000000,2024-04-01 05:28:56,VALCCG:D02_L20:PRES,6.53e-01,1.59e-01,8.51e+02,7.561e-01,9.98e-01,7.21e-01,7.56e-01,7.20e-02,3.56e-08,2.57e-08,1.96e-08,9.60e-10,7.56e-01,9.28e-02,9.36e-15,1.86e-08,0.00e+00,8.27e-01,2.67e-03,2.40e-01,2.72e-03,0.00e+00,3.77e-02,1.21e-01,0.00e+00
20240401043830-20240401053056,20240324000000-20240327000000,2024-04-01 05:28:56,VALCCG:D02_L23:PRES,4.60e-01,1.18e-01,8.51e+02,1.113e+00,9.97e-01,5.63e-01,1.11e+00,1.16e-01,4.67e-08,2.64e-08,2.90e-08,2.18e-09,1.11e+00,8.39e-02,1.24e-06,1.56e-07,0.00e+00,5.70e-01,5.39e-02,3.68e-09,4.73e-01,0.00e+00,2.56e-02,5.74e-02,0.00e+00
20240401043830-20240401053056,20240324000000-20240327000000,2024-04-01 05:28:56,VALCCG:D03_L01:PRES,2.99e-01,1.00e-02,8.51e+02,7.123e-12,1.04e+00,9.26e-02,7.12e-12,2.64e-12,1.64e-08,1.46e-09,0.00e+00,0.00e+00,6.66e-16,2.72e+01,4.71e-12,2.41e-12,0.00e+00,1.31e+00,1.13e-01,2.58e-05,1.51e-08,0.00e+00,1.13e-01,3.59e-01,0.00e+00
20240401043830-20240401053056,20240324000000-20240327000000,2024-04-01 05:28:56,VALCCG:D03_L02:PRES,3.66e-01,1.02e-01,8.51e+02,1.090e+00,1.02e+00,4.44e-01,1.09e+00,8.41e-02,5.01e-08,2.19e-08,3.11e-08,1.63e-09,1.09e+00,1.17e-01,1.42e-07,5.17e-08,0.00e+00,7.39e-01,8.69e-02,2.26e-14,3.69e-01,0.00e+00,3.40e-02,9.57e-02,0.00e+00
20240401043830-20240401053056,20240324000000-20240327000000,2024-04-01 05:28:56,VALCCG:D03_L03:PRES,4.97e-01,1.00e-02,8.51e+02,7.123e-12,1.02e+00,4.59e-01,7.12e-12,2.64e-12,3.27e-08,1.47e-08,0.00e+00,0.00e+00,6.66e-16,2.72e+01,4.71e-12,2.41e-12,0.00e+00,7.27e-01,6.75e-02,1.59e-06,3.66e-01,0.00e+00,9.10e-02,3.67e-01,0.00e+00
20240401043830-20240401053056,20240324000000-20240327000000,2024-04-01 05:28:56,VALCCG:D03_L05:PRES,3.13e-01,1.00e-02,8.51e+02,7.123e-12,1.03e+00,1.10e-01,7.12e-12,2.64e-12,2.27e-08,2.43e-09,0.00e+00,0.00e+00,6.66e-16,2.72e+01,4.71e-12,2.41e-12,0.00e+00,1.29e+00,9.20e-02,2.97e-06,1.58e-08,0.00e+00,1.01e-01,2.97e-01,0.00e+00
