Date_Range_DIF,Date_Range_STD,Abort_Timing,Record Name,RMSE_cal,RMSE_std,Beam_Max,MaxRSE_std,Max_Pre,Avg_Pre,Max_Cal,Avg_Cal,Max_Raw_Pre,Avg_Raw_Pre,Max_STD_Raw_Pre,Avg_STD_Raw_Pre,W0_std,W1_std,W2_std,W3_std,W4_std,W0_dif,W1_dif,W2_dif,W3_dif,W4_dif,RMSE_dif,MaxRSE_dif,Cause_no
20240403010500-20240403060537,20240326000000-20240329000000,2024-04-03 06:03:37,VAHCCG:D07_H02:PRES,2.54e-01,1.00e-02,7.20e+02,6.397e-12,1.04e+00,6.69e-02,6.40e-12,3.55e-12,1.75e-08,1.12e-09,0.00e+00,0.00e+00,5.10e-14,2.72e+01,2.92e-12,3.43e-12,0.00e+00,1.29e+00,1.38e-01,3.12e-07,1.24e-12,0.00e+00,9.33e-02,3.54e-01,0.00e+00
20240403050930-20240403075153,20240326000000-20240329000000,2024-04-03 07:49:53,Dummy,1.00e-01,1.00e-02,4.809e+02,1.00e-01,1.00e-01,1.00e-01,1.00e-01,1.00e-01,1.00e-07,1.00e-07,1.00e-07,1.00e-07,1.00e-07,1.00e-07,1.00e-07,1.00e-07,0.,1.00e-07,1.00e-07,1.00e-07,1.00e-07,0.,1.00e-07,1.00e-07,0
20240403075200-20240403101807,20240326000000-20240329000000,2024-04-03 10:16:07,VAHCCG:D01_H06:PRES,2.71e-01,1.00e-02,7.60e+02,6.397e-12,9.92e-01,7.85e-02,6.40e-12,3.55e-12,1.55e-08,1.22e-09,0.00e+00,0.00e+00,5.10e-14,2.72e+01,2.92e-12,3.43e-12,0.00e+00,1.26e+00,1.12e-01,9.79e-07,1.18e-10,0.00e+00,1.04e-01,4.05e-01,0.00e+00
20240403075200-20240403101807,20240326000000-20240329000000,2024-04-03 10:16:07,VAHCCG:D01_H10:PRES,4.16e-01,8.67e-02,7.60e+02,3.443e-01,9.99e-01,4.94e-01,1.24e+00,9.07e-02,3.35e-08,1.66e-08,2.36e-08,1.78e-09,1.24e+00,1.06e-01,2.53e-06,1.59e-11,0.00e+00,6.53e-01,7.08e-02,2.61e-13,4.24e-01,0.00e+00,2.59e-02,7.87e-02,0.00e+00
20240403102030-20240403161807,20240326000000-20240329000000,2024-04-03 16:16:07,VAHCCG:D01_H10:PRES,7.15e-01,8.67e-02,4.81e+02,3.443e-01,9.38e-01,7.34e-01,1.24e+00,5.41e-02,1.69e-08,1.32e-08,2.36e-08,1.78e-09,1.24e+00,1.06e-01,2.53e-06,1.59e-11,0.00e+00,8.76e-01,2.33e-03,2.38e-13,6.01e-02,0.00e+00,1.40e-01,5.79e-01,0.00e+00
20240403102030-20240403161807,20240326000000-20240329000000,2024-04-03 16:16:07,VAHCCG:D01_H16:PRES,3.84e-01,5.41e-02,4.81e+02,2.090e-01,9.27e-01,3.19e-01,1.13e+00,6.12e-02,2.26e-08,7.77e-09,6.61e-08,6.22e-09,1.13e+00,8.44e-02,2.92e-10,4.80e-08,0.00e+00,1.12e+00,1.33e-02,3.63e-08,1.31e-12,0.00e+00,1.40e-01,2.89e-01,0.00e+00
20240403102030-20240403161807,20240326000000-20240329000000,2024-04-03 16:16:07,VAHCCG:D02_H05:PRES,3.00e-01,9.08e-02,4.81e+02,5.351e-01,1.56e+00,9.48e-01,1.09e+00,6.86e-01,5.15e-08,3.13e-08,5.11e-08,3.16e-08,7.12e-01,1.12e-03,3.31e-01,5.07e-02,0.00e+00,9.30e-01,4.84e-16,1.05e-09,1.85e-02,0.00e+00,1.25e-01,6.11e-01,0.00e+00
20240403102030-20240403161807,20240326000000-20240329000000,2024-04-03 16:16:07,VAHCCG:D04_H06A:PRES,3.98e-01,8.62e-02,4.81e+02,5.721e-01,1.02e+00,8.28e-01,1.14e+00,4.35e-01,6.60e-08,5.35e-08,1.38e-07,6.27e-08,4.84e-01,1.36e-03,6.54e-01,2.56e-03,0.00e+00,9.27e-01,1.49e-03,9.06e-02,4.40e-02,0.00e+00,2.38e-02,7.79e-02,0.00e+00
20240403102030-20240403161807,20240326000000-20240329000000,2024-04-03 16:16:07,VAHCCG:D04_H08X:PRES,4.31e-01,2.32e-02,4.81e+02,2.206e-01,1.01e+00,9.04e-01,9.70e-01,4.75e-01,3.36e-07,3.01e-07,6.34e-07,3.20e-07,4.14e-01,8.47e-04,4.69e-01,8.66e-02,0.00e+00,9.72e-01,6.37e-04,6.01e-02,2.22e-06,0.00e+00,1.09e-02,3.64e-02,0.00e+00
20240403102030-20240403161807,20240326000000-20240329000000,2024-04-03 16:16:07,VAHCCG:D04_H0X:PRES,5.40e-01,2.35e-02,4.81e+02,2.218e-01,1.06e+00,8.78e-01,8.93e-01,3.40e-01,4.06e-07,3.37e-07,9.78e-07,3.68e-07,1.95e-01,1.33e-03,5.40e-01,1.57e-01,0.00e+00,9.07e-01,7.15e-04,9.77e-02,4.05e-02,0.00e+00,3.02e-02,2.16e-01,0.00e+00
20240403102030-20240403161807,20240326000000-20240329000000,2024-04-03 16:16:07,VAHCCG:D05_H05:PRES,2.48e-01,5.01e-02,4.81e+02,1.915e-01,1.21e+00,1.03e+00,1.03e+00,7.82e-01,1.14e-07,9.63e-08,1.70e-07,1.16e-07,7.89e-01,2.51e-04,2.31e-01,1.02e-02,0.00e+00,9.75e-01,2.33e-04,2.26e-14,7.69e-02,0.00e+00,4.45e-02,1.72e-01,0.00e+00
20240403102030-20240403161807,20240326000000-20240329000000,2024-04-03 16:16:07,VAHCCG:D07_H14:PRES,4.50e-01,6.28e-02,4.81e+02,3.032e-01,1.08e+00,9.71e-01,1.12e+00,5.27e-01,3.14e-08,2.82e-08,5.19e-08,2.83e-08,5.95e-01,1.51e-03,5.17e-01,1.20e-02,0.00e+00,9.82e-01,3.51e-04,3.82e-08,2.88e-02,0.00e+00,2.96e-02,7.90e-02,0.00e+00
20240403102030-20240403161807,20240326000000-20240329000000,2024-04-03 16:16:07,VAHCCG:D08_H05:PRES,3.70e-01,4.19e-02,4.81e+02,1.246e-01,1.02e+00,5.50e-01,1.05e+00,2.09e-01,4.62e-08,2.50e-08,1.98e-07,4.46e-08,8.80e-01,1.18e-01,2.28e-07,1.74e-01,0.00e+00,7.09e-01,1.19e-02,1.37e-02,3.12e-01,0.00e+00,2.30e-02,4.90e-02,0.00e+00
20240403102030-20240403161807,20240326000000-20240329000000,2024-04-03 16:16:07,VAHCCG:D08_H16A:PRES,3.75e-01,5.21e-02,4.81e+02,3.310e-01,1.02e+00,8.63e-01,1.07e+00,4.91e-01,9.97e-08,8.41e-08,1.75e-07,9.01e-08,5.49e-01,1.68e-03,4.99e-01,2.32e-02,0.00e+00,8.99e-01,1.01e-03,9.56e-02,6.11e-02,0.00e+00,1.28e-02,4.15e-02,0.00e+00
20240403102030-20240403161807,20240326000000-20240329000000,2024-04-03 16:16:07,VAHCCG:D08_H24:PRES,4.21e-01,5.23e-02,4.81e+02,1.889e-01,1.03e+00,6.21e-01,1.04e+00,2.24e-01,3.48e-08,2.10e-08,1.12e-07,2.66e-08,8.56e-01,1.15e-01,2.02e-09,1.89e-01,0.00e+00,7.02e-01,9.61e-03,2.00e-10,3.43e-01,0.00e+00,1.27e-02,3.94e-02,0.00e+00
20240403102030-20240403161807,20240326000000-20240329000000,2024-04-03 16:16:07,VAHCCG:D12_H03:PRES,1.96e-01,2.92e-02,4.81e+02,1.486e-01,1.06e+00,9.89e-01,1.04e+00,7.95e-01,8.73e-08,8.17e-08,1.05e-07,8.14e-08,7.86e-01,3.38e-04,2.20e-01,3.29e-02,0.00e+00,9.18e-01,1.68e-04,4.26e-02,8.76e-02,0.00e+00,2.04e-02,6.21e-02,0.00e+00
20240403101830-20240404020118,20240327000000-20240330000000,2024-04-04 01:59:18,VAHCCG:D01_H11:PRES,1.24e-01,1.00e-02,7.51e+02,7.905e-12,9.99e-01,1.54e-02,7.91e-12,3.97e-12,1.20e-08,1.84e-10,1.44e-08,7.43e-11,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,9.97e-01,5.43e+01,1.83e-03,1.18e-15,0.00e+00,1.00e-02,6.10e-04,0.00e+00
20240403101830-20240404020118,20240327000000-20240330000000,2024-04-04 01:59:18,VAHCCG:D08_H02:PRES,1.34e-01,1.00e-02,7.51e+02,7.905e-12,8.12e-01,2.35e-02,7.91e-12,3.97e-12,1.39e-08,4.03e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,8.75e-01,3.65e-01,4.93e-06,9.44e-04,0.00e+00,4.73e-02,2.95e-01,0.00e+00
20240403101830-20240404020118,20240327000000-20240330000000,2024-04-04 01:59:18,VAHCCG:D08_H14:PRES,1.53e-01,1.00e-02,7.51e+02,7.905e-12,9.00e-01,2.68e-02,7.91e-12,3.97e-12,1.30e-08,3.88e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,9.85e-01,3.59e-01,5.85e-09,8.56e-04,0.00e+00,5.69e-02,3.60e-01,0.00e+00
20240404020130-20240404032008,20240327000000-20240330000000,2024-04-04 03:18:08,VAHCCG:D01_H11:PRES,2.13e-01,1.00e-02,7.51e+02,7.905e-12,1.05e+00,4.40e-02,7.91e-12,3.96e-12,1.28e-08,5.34e-10,1.44e-08,7.43e-11,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.21e+00,2.20e-01,7.49e-12,4.44e-03,0.00e+00,8.56e-02,4.77e-01,0.00e+00
20240404020130-20240404032008,20240327000000-20240330000000,2024-04-04 03:18:08,VAHCCG:D02_H22:PRES,4.00e+00,2.52e+00,7.51e+02,5.087e+01,3.31e+01,1.10e+00,6.55e+00,3.50e-01,1.03e-06,3.40e-08,1.52e-06,9.59e-09,6.55e+00,1.56e-01,3.55e-05,7.11e-05,0.00e+00,2.82e+01,2.22e-01,5.04e-12,1.28e-05,0.00e+00,2.18e+00,1.50e+01,0.00e+00
20240404020130-20240404032008,20240327000000-20240330000000,2024-04-04 03:18:08,VAHCCG:D02_H23:PRES,1.64e+00,1.32e+00,7.51e+02,1.831e+01,1.38e+01,1.93e+00,4.37e+00,1.06e+00,4.36e-06,6.08e-07,7.69e-06,3.82e-07,3.55e+00,1.21e-01,4.71e-08,8.22e-01,0.00e+00,7.77e+00,1.15e-01,5.10e+00,1.16e+00,0.00e+00,2.16e-01,7.94e-01,0.00e+00
20240404020130-20240404032008,20240327000000-20240330000000,2024-04-04 03:18:08,VAHCCG:D07_H02:PRES,2.26e-01,1.00e-02,7.51e+02,7.905e-12,1.01e+00,5.38e-02,7.91e-12,3.96e-12,1.52e-08,8.08e-10,1.19e-08,1.63e-11,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.17e+00,1.65e-01,2.63e-14,3.32e-05,0.00e+00,8.50e-02,3.64e-01,0.00e+00
20240404020130-20240404032008,20240327000000-20240330000000,2024-04-04 03:18:08,VAHCCG:D09_H26:PRES,1.58e-01,1.00e-02,7.51e+02,7.905e-12,9.55e-01,2.66e-02,7.91e-12,3.96e-12,1.33e-08,3.70e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.06e+00,3.61e-01,1.09e-18,6.35e-03,0.00e+00,6.02e-02,3.86e-01,0.00e+00
20240404032030-20240404060412,20240327000000-20240330000000,2024-04-04 06:02:12,VAHCCG:D01_H11:PRES,1.70e-01,1.00e-02,7.51e+02,7.905e-12,9.95e-01,2.92e-02,7.91e-12,3.97e-12,1.21e-08,3.55e-10,1.44e-08,7.43e-11,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.09e+00,3.45e-01,2.92e-09,1.17e-03,0.00e+00,6.72e-02,4.41e-01,0.00e+00
20240404032030-20240404060412,20240327000000-20240330000000,2024-04-04 06:02:12,VAHCCG:D04_H06:PRES,2.06e-01,1.00e-02,7.51e+02,7.905e-12,1.00e+00,4.31e-02,7.91e-12,3.97e-12,1.32e-08,5.68e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.15e+00,2.17e-01,2.02e-10,1.75e-07,0.00e+00,8.22e-02,4.52e-01,0.00e+00
20240404032030-20240404060412,20240327000000-20240330000000,2024-04-04 06:02:12,VAHCCG:D07_H02:PRES,2.36e-01,1.00e-02,7.51e+02,7.905e-12,1.01e+00,6.30e-02,7.91e-12,3.97e-12,2.26e-08,1.42e-09,1.19e-08,1.63e-11,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.16e+00,1.41e-01,2.02e-07,6.52e-08,0.00e+00,7.80e-02,2.84e-01,0.00e+00
20240404032030-20240404060412,20240327000000-20240330000000,2024-04-04 06:02:12,VAHCCG:D09_H13:PRES,1.19e-01,1.00e-02,7.51e+02,7.905e-12,9.79e-01,1.44e-02,7.91e-12,3.97e-12,1.22e-08,1.79e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,9.79e-01,3.23e+01,4.93e-17,1.38e-12,0.00e+00,1.00e-02,1.26e-11,0.00e+00
20240404032030-20240404060412,20240327000000-20240330000000,2024-04-04 06:02:12,VAHCCG:D09_H26:PRES,1.87e-01,1.00e-02,7.51e+02,7.905e-12,9.44e-01,3.92e-02,7.91e-12,3.97e-12,1.48e-08,6.16e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.11e+00,2.29e-01,5.68e-08,3.44e-08,0.00e+00,7.06e-02,3.75e-01,0.00e+00
20240404060430-20240404100838,20240327000000-20240330000000,2024-04-04 10:06:38,VAHCCG:D01_H11:PRES,2.26e-01,1.00e-02,8.00e+02,7.905e-12,1.01e+00,5.39e-02,7.91e-12,3.96e-12,1.46e-08,7.81e-10,1.44e-08,7.43e-11,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.23e+00,1.71e-01,8.87e-06,8.14e-04,0.00e+00,8.54e-02,3.81e-01,0.00e+00
20240404060430-20240404100838,20240327000000-20240330000000,2024-04-04 10:06:38,VAHCCG:D04_H06:PRES,2.21e-01,1.00e-02,8.00e+02,7.905e-12,1.01e+00,5.27e-02,7.91e-12,3.96e-12,1.61e-08,8.39e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.21e+00,1.72e-01,6.19e-12,2.78e-11,0.00e+00,8.10e-02,3.51e-01,0.00e+00
20240404060430-20240404100838,20240327000000-20240330000000,2024-04-04 10:06:38,VAHCCG:D04_H23:PRES,2.00e-01,1.00e-02,8.00e+02,7.905e-12,1.00e+00,4.14e-02,7.91e-12,3.96e-12,1.33e-08,5.49e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.14e+00,2.21e-01,2.27e-09,5.95e-03,0.00e+00,7.90e-02,4.36e-01,0.00e+00
20240404060430-20240404100838,20240327000000-20240330000000,2024-04-04 10:06:38,VAHCCG:D07_H00:PRES,1.90e-01,1.00e-02,8.00e+02,7.905e-12,9.66e-01,3.93e-02,7.91e-12,3.96e-12,1.40e-08,5.71e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.12e+00,2.28e-01,2.79e-05,4.73e-07,0.00e+00,7.28e-02,3.97e-01,0.00e+00
20240404060430-20240404100838,20240327000000-20240330000000,2024-04-04 10:06:38,VAHCCG:D07_H02:PRES,2.22e-01,1.00e-02,8.00e+02,7.905e-12,9.83e-01,5.84e-02,7.91e-12,3.96e-12,2.73e-08,1.62e-09,1.19e-08,1.63e-11,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.13e+00,1.44e-01,1.45e-07,2.20e-08,0.00e+00,7.09e-02,2.68e-01,0.00e+00
20240404060430-20240404100838,20240327000000-20240330000000,2024-04-04 10:06:38,VAHCCG:D08_H14:PRES,2.22e-01,1.00e-02,8.00e+02,7.905e-12,9.56e-01,5.30e-02,7.91e-12,3.96e-12,1.37e-08,7.58e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.13e+00,1.59e-01,7.07e-12,4.25e-08,0.00e+00,8.92e-02,4.23e-01,0.00e+00
20240404060430-20240404100838,20240327000000-20240330000000,2024-04-04 10:06:38,VAHCCG:D09_H06:PRES,2.03e-01,1.00e-02,8.00e+02,7.905e-12,9.93e-01,4.21e-02,7.91e-12,3.96e-12,1.28e-08,5.42e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.15e+00,2.17e-01,1.80e-09,4.38e-03,0.00e+00,8.37e-02,4.77e-01,0.00e+00
20240404060430-20240404100838,20240327000000-20240330000000,2024-04-04 10:06:38,VAHCCG:D09_H09:PRES,2.04e-01,1.00e-02,8.00e+02,7.905e-12,1.01e+00,4.23e-02,7.91e-12,3.96e-12,1.29e-08,5.40e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.16e+00,2.20e-01,3.20e-10,4.18e-03,0.00e+00,8.25e-02,4.66e-01,0.00e+00
20240404060430-20240404100838,20240327000000-20240330000000,2024-04-04 10:06:38,VAHCCG:D09_H13:PRES,2.01e-01,1.00e-02,8.00e+02,7.905e-12,1.02e+00,4.17e-02,7.91e-12,3.96e-12,1.49e-08,6.08e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.20e+00,2.27e-01,5.11e-08,1.91e-08,0.00e+00,7.81e-02,4.36e-01,0.00e+00
20240404060430-20240404100838,20240327000000-20240330000000,2024-04-04 10:06:38,VAHCCG:D09_H19:PRES,1.97e-01,1.00e-02,8.00e+02,7.905e-12,9.82e-01,4.08e-02,7.91e-12,3.96e-12,1.40e-08,5.83e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.12e+00,2.21e-01,8.18e-13,3.68e-03,0.00e+00,7.81e-02,4.24e-01,0.00e+00
20240404060430-20240404100838,20240327000000-20240330000000,2024-04-04 10:06:38,VAHCCG:D09_H26:PRES,2.24e-01,1.00e-02,8.00e+02,7.905e-12,9.92e-01,5.34e-02,7.91e-12,3.96e-12,1.79e-08,9.64e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.15e+00,1.63e-01,3.08e-07,1.78e-06,0.00e+00,8.60e-02,3.84e-01,0.00e+00
20240404060430-20240404100838,20240327000000-20240330000000,2024-04-04 10:06:38,VAHCCG:D10_H23:PRES,1.57e-01,1.00e-02,8.00e+02,7.905e-12,9.53e-01,2.64e-02,7.91e-12,3.96e-12,1.34e-08,3.71e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.04e+00,3.59e-01,6.62e-05,3.86e-05,0.00e+00,5.87e-02,3.92e-01,0.00e+00
20240404060430-20240404100838,20240327000000-20240330000000,2024-04-04 10:06:38,VAHCCG:D10_H25:PRES,1.88e-01,1.00e-02,8.00e+02,7.905e-12,9.60e-01,3.90e-02,7.91e-12,3.96e-12,1.51e-08,6.12e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.10e+00,2.28e-01,5.13e-12,1.18e-03,0.00e+00,7.23e-02,4.06e-01,0.00e+00
20240404060430-20240404100838,20240327000000-20240330000000,2024-04-04 10:06:38,VAHCCG:D11_H02:PRES,2.52e-01,1.00e-02,8.00e+02,7.905e-12,1.12e+00,6.01e-02,7.91e-12,3.96e-12,1.69e-08,9.10e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.30e+00,1.64e-01,2.13e-03,1.59e-08,0.00e+00,9.71e-02,4.30e-01,0.00e+00
20240404060430-20240404100838,20240327000000-20240330000000,2024-04-04 10:06:38,VAHCCG:D12_H12:PRES,2.00e-01,1.00e-02,8.00e+02,7.905e-12,1.00e+00,4.13e-02,7.91e-12,3.96e-12,1.38e-08,5.68e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.15e+00,2.23e-01,2.92e-12,3.44e-03,0.00e+00,7.77e-02,4.15e-01,0.00e+00
20240404060430-20240404120345,20240327000000-20240330000000,2024-04-04 12:01:45,VAHCCG:D01_H11:PRES,2.26e-01,1.00e-02,8.00e+02,7.905e-12,1.01e+00,5.39e-02,7.91e-12,3.96e-12,1.46e-08,7.81e-10,1.44e-08,7.43e-11,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.23e+00,1.71e-01,8.87e-06,8.14e-04,0.00e+00,8.54e-02,3.81e-01,0.00e+00
20240404060430-20240404120345,20240327000000-20240330000000,2024-04-04 12:01:45,VAHCCG:D04_H06:PRES,2.21e-01,1.00e-02,8.00e+02,7.905e-12,1.01e+00,5.27e-02,7.91e-12,3.96e-12,1.61e-08,8.39e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.21e+00,1.72e-01,6.19e-12,2.78e-11,0.00e+00,8.10e-02,3.51e-01,0.00e+00
20240404060430-20240404120345,20240327000000-20240330000000,2024-04-04 12:01:45,VAHCCG:D04_H23:PRES,2.00e-01,1.00e-02,8.00e+02,7.905e-12,1.00e+00,4.14e-02,7.91e-12,3.96e-12,1.33e-08,5.49e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.14e+00,2.21e-01,2.27e-09,5.95e-03,0.00e+00,7.90e-02,4.36e-01,0.00e+00
20240404060430-20240404120345,20240327000000-20240330000000,2024-04-04 12:01:45,VAHCCG:D07_H00:PRES,1.90e-01,1.00e-02,8.00e+02,7.905e-12,9.66e-01,3.93e-02,7.91e-12,3.96e-12,1.40e-08,5.71e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.12e+00,2.28e-01,2.79e-05,4.73e-07,0.00e+00,7.28e-02,3.97e-01,0.00e+00
20240404060430-20240404120345,20240327000000-20240330000000,2024-04-04 12:01:45,VAHCCG:D07_H02:PRES,2.22e-01,1.00e-02,8.00e+02,7.905e-12,9.83e-01,5.84e-02,7.91e-12,3.96e-12,2.73e-08,1.62e-09,1.19e-08,1.63e-11,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.13e+00,1.44e-01,1.45e-07,2.20e-08,0.00e+00,7.09e-02,2.68e-01,0.00e+00
20240404060430-20240404120345,20240327000000-20240330000000,2024-04-04 12:01:45,VAHCCG:D08_H14:PRES,2.22e-01,1.00e-02,8.00e+02,7.905e-12,9.56e-01,5.30e-02,7.91e-12,3.96e-12,1.37e-08,7.58e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.13e+00,1.59e-01,7.07e-12,4.25e-08,0.00e+00,8.92e-02,4.23e-01,0.00e+00
20240404060430-20240404120345,20240327000000-20240330000000,2024-04-04 12:01:45,VAHCCG:D09_H06:PRES,2.03e-01,1.00e-02,8.00e+02,7.905e-12,9.93e-01,4.21e-02,7.91e-12,3.96e-12,1.28e-08,5.42e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.15e+00,2.17e-01,1.80e-09,4.38e-03,0.00e+00,8.37e-02,4.77e-01,0.00e+00
20240404060430-20240404120345,20240327000000-20240330000000,2024-04-04 12:01:45,VAHCCG:D09_H09:PRES,2.04e-01,1.00e-02,8.00e+02,7.905e-12,1.01e+00,4.23e-02,7.91e-12,3.96e-12,1.29e-08,5.40e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.16e+00,2.20e-01,3.20e-10,4.18e-03,0.00e+00,8.25e-02,4.66e-01,0.00e+00
20240404060430-20240404120345,20240327000000-20240330000000,2024-04-04 12:01:45,VAHCCG:D09_H13:PRES,2.01e-01,1.00e-02,8.00e+02,7.905e-12,1.02e+00,4.17e-02,7.91e-12,3.96e-12,1.49e-08,6.08e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.20e+00,2.27e-01,5.11e-08,1.91e-08,0.00e+00,7.81e-02,4.36e-01,0.00e+00
20240404060430-20240404120345,20240327000000-20240330000000,2024-04-04 12:01:45,VAHCCG:D09_H19:PRES,1.97e-01,1.00e-02,8.00e+02,7.905e-12,9.82e-01,4.08e-02,7.91e-12,3.96e-12,1.40e-08,5.83e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.12e+00,2.21e-01,8.18e-13,3.68e-03,0.00e+00,7.81e-02,4.24e-01,0.00e+00
20240404060430-20240404120345,20240327000000-20240330000000,2024-04-04 12:01:45,VAHCCG:D09_H26:PRES,2.24e-01,1.00e-02,8.00e+02,7.905e-12,9.92e-01,5.34e-02,7.91e-12,3.96e-12,1.79e-08,9.64e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.15e+00,1.63e-01,3.08e-07,1.78e-06,0.00e+00,8.60e-02,3.84e-01,0.00e+00
20240404060430-20240404120345,20240327000000-20240330000000,2024-04-04 12:01:45,VAHCCG:D10_H23:PRES,1.57e-01,1.00e-02,8.00e+02,7.905e-12,9.53e-01,2.64e-02,7.91e-12,3.96e-12,1.34e-08,3.71e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.04e+00,3.59e-01,6.62e-05,3.86e-05,0.00e+00,5.87e-02,3.92e-01,0.00e+00
20240404060430-20240404120345,20240327000000-20240330000000,2024-04-04 12:01:45,VAHCCG:D10_H25:PRES,1.88e-01,1.00e-02,8.00e+02,7.905e-12,9.60e-01,3.90e-02,7.91e-12,3.96e-12,1.51e-08,6.12e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.10e+00,2.28e-01,5.13e-12,1.18e-03,0.00e+00,7.23e-02,4.06e-01,0.00e+00
20240404060430-20240404120345,20240327000000-20240330000000,2024-04-04 12:01:45,VAHCCG:D11_H02:PRES,2.52e-01,1.00e-02,8.00e+02,7.905e-12,1.12e+00,6.01e-02,7.91e-12,3.96e-12,1.69e-08,9.10e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.30e+00,1.64e-01,2.13e-03,1.59e-08,0.00e+00,9.71e-02,4.30e-01,0.00e+00
20240404060430-20240404120345,20240327000000-20240330000000,2024-04-04 12:01:45,VAHCCG:D12_H12:PRES,2.00e-01,1.00e-02,8.00e+02,7.905e-12,1.00e+00,4.13e-02,7.91e-12,3.96e-12,1.38e-08,5.68e-10,0.00e+00,0.00e+00,2.56e-16,2.72e+01,4.13e-12,3.78e-12,0.00e+00,1.15e+00,2.23e-01,2.92e-12,3.44e-03,0.00e+00,7.77e-02,4.15e-01,0.00e+00
20240404100900-20240404160535,20240327000000-20240330000000,2024-04-04 16:03:35,Dummy,1.00e-01,1.00e-02,5.812e+02,1.00e-01,1.00e-01,1.00e-01,1.00e-01,1.00e-01,1.00e-07,1.00e-07,1.00e-07,1.00e-07,1.00e-07,1.00e-07,1.00e-07,1.00e-07,0.,1.00e-07,1.00e-07,1.00e-07,1.00e-07,0.,1.00e-07,1.00e-07,0
