Date_Range_DIF,Date_Range_STD,Abort_Timing,Record Name,RMSE_cal,RMSE_std,Beam_Max,MaxRSE_std,Max_Pre,Avg_Pre,Max_Cal,Avg_Cal,Max_Raw_Pre,Avg_Raw_Pre,Max_STD_Raw_Pre,Avg_STD_Raw_Pre,W0_std,W1_std,W2_std,W3_std,W4_std,W0_dif,W1_dif,W2_dif,W3_dif,W4_dif,RMSE_dif,MaxRSE_dif,Cause_no
20240519175330-20240519211424,20240511000000-20240514000000,2024-05-19 21:12:24,VALCCG:D04_L06:PRES,1.24e+01,3.67e-02,1.25e+03,1.727e-01,8.09e+01,4.86e+00,1.04e+00,4.75e-01,2.15e-05,1.29e-06,2.57e-07,1.02e-07,4.59e-01,2.24e-02,2.78e-01,3.03e-01,0.00e+00,6.72e+01,3.00e-01,1.32e+01,1.81e+00,0.00e+00,1.17e+00,4.90e+00,0.00e+00
20240519175330-20240519211424,20240511000000-20240514000000,2024-05-19 21:12:24,VALCCG:D04_L07:PRES,9.70e-01,3.21e-02,1.25e+03,1.500e-01,6.49e+00,7.25e-01,1.04e+00,4.89e-01,2.71e-06,3.03e-07,4.17e-07,1.68e-07,4.59e-01,2.20e-02,2.66e-01,3.15e-01,0.00e+00,6.47e+00,2.45e-01,1.91e-13,4.56e-01,0.00e+00,2.45e-01,1.47e+00,0.00e+00
20240520102400-20240520153408,20240512000000-20240515000000,2024-05-20 15:32:08,VALCCG:D10_L04:PRES,4.03e-01,3.04e-02,1.25e+03,2.521e-01,3.05e+00,4.39e-01,1.04e+00,4.43e-01,7.10e-07,1.02e-07,3.51e-07,1.30e-07,4.43e-01,1.79e-02,3.31e-01,2.63e-01,0.00e+00,2.16e+00,1.43e-01,8.14e-15,3.14e-01,0.00e+00,2.95e-01,1.32e+00,0.00e+00
20240520102400-20240520153408,20240512000000-20240515000000,2024-05-20 15:32:08,VALCCG:D10_L05:PRES,3.51e+00,3.67e-01,1.25e+03,8.261e+00,2.68e+01,1.36e+00,1.90e+00,4.27e-01,4.46e-06,2.26e-07,2.27e-06,8.41e-08,5.17e-01,3.01e-02,1.13e+00,2.52e-01,0.00e+00,2.54e+01,3.67e-01,1.36e+00,6.02e-01,0.00e+00,5.30e-01,2.48e+00,0.00e+00
20240520153430-20240520173755,20240512000000-20240515000000,2024-05-20 17:35:55,VALCCG:D10_L07:PRES,2.29e+00,5.06e-02,1.30e+03,1.017e+00,1.55e+01,1.51e+00,1.05e+00,4.85e-01,4.14e-06,4.01e-07,4.05e-07,1.04e-07,4.78e-01,2.09e-02,2.79e-01,2.97e-01,0.00e+00,9.54e+00,1.14e-01,4.77e-12,7.50e-01,0.00e+00,1.10e+00,7.18e+00,0.00e+00
20240520183200-20240520222948,20240512000000-20240515000000,2024-05-20 22:27:48,VALCCG:D10_L04:PRES,3.15e+00,3.04e-02,1.40e+03,2.521e-01,2.25e+01,1.58e+00,1.04e+00,4.53e-01,8.80e-06,6.19e-07,3.51e-07,1.30e-07,4.43e-01,1.79e-02,3.31e-01,2.63e-01,0.00e+00,1.04e+01,2.73e-01,1.17e+01,6.48e-01,0.00e+00,2.62e-01,1.06e+00,0.00e+00
20240521003900-20240521011948,20240513000000-20240516000000,2024-05-21 01:17:48,VALCCG:D10_L03:PRES,3.00e-01,3.22e-02,1.35e+03,1.583e-01,2.69e+00,4.63e-01,1.01e+00,4.42e-01,9.29e-07,1.59e-07,3.28e-07,1.26e-07,4.38e-01,1.74e-02,3.27e-01,2.49e-01,0.00e+00,2.20e+00,2.44e-01,3.19e-15,3.75e-01,0.00e+00,1.89e-01,9.69e-01,0.00e+00
20240521012000-20240521024126,20240513000000-20240516000000,2024-05-21 02:39:26,VALCCG:D10_L05:PRES,1.63e+00,4.03e-01,1.30e+03,7.993e+00,1.36e+01,1.07e+00,2.17e+00,4.70e-01,3.45e-06,2.71e-07,2.27e-06,9.13e-08,4.97e-01,2.69e-02,1.42e+00,2.50e-01,0.00e+00,2.60e+00,7.24e-01,1.07e+01,4.84e-01,0.00e+00,3.03e-01,1.32e+00,0.00e+00
20240521112330-20240521115830,20240513000000-20240516000000,2024-05-21 11:56:30,VALCCG:D11_L18:PRES,9.59e-01,4.56e-02,1.27e+03,1.447e-01,5.85e+00,8.97e-01,1.06e+00,7.28e-01,6.73e-07,1.03e-07,1.22e-07,7.26e-08,7.88e-01,1.91e-03,2.65e-01,9.24e-03,0.00e+00,2.73e+00,9.24e-02,4.36e-12,6.28e-01,0.00e+00,7.80e-01,3.47e+00,0.00e+00
20240521112330-20240521115830,20240513000000-20240516000000,2024-05-21 11:56:30,VALCCG:D11_L19:PRES,2.05e+00,3.73e-02,1.27e+03,1.299e-01,1.44e+01,1.64e+00,1.04e+00,8.10e-01,3.66e-06,4.18e-07,2.02e-07,1.39e-07,8.02e-01,7.40e-04,2.06e-01,3.15e-02,0.00e+00,6.66e+00,1.23e-01,1.02e-09,1.14e+00,0.00e+00,1.38e+00,8.05e+00,0.00e+00
20240521112330-20240521115830,20240513000000-20240516000000,2024-05-21 11:56:30,VALCCG:D11_L20:PRES,6.49e+00,2.47e-01,1.27e+03,9.314e-01,3.83e+01,1.75e+00,9.31e-01,2.65e-01,7.94e-07,3.62e-08,2.71e-08,5.41e-09,7.43e-01,2.83e-02,1.49e-01,3.97e-02,0.00e+00,1.62e+01,7.57e-02,3.96e-06,3.99e-07,0.00e+00,5.25e+00,2.81e+01,0.00e+00
20240521115830-20240521124543,20240513000000-20240516000000,2024-05-21 12:43:43,VALCCG:D05_L22A:PRES,6.61e-01,6.89e-02,1.30e+03,2.553e-01,4.80e+00,7.50e-01,1.06e+00,6.47e-01,4.72e-06,7.37e-07,1.07e-06,5.74e-07,7.10e-01,2.37e-03,3.22e-01,2.41e-02,0.00e+00,3.46e+00,1.23e-01,1.06e-12,5.16e-01,0.00e+00,3.15e-01,1.58e+00,0.00e+00
20240521115830-20240521124543,20240513000000-20240516000000,2024-05-21 12:43:43,VALCCG:D05_L23:PRES,2.45e+00,6.82e-02,1.30e+03,2.366e-01,1.50e+01,1.22e+00,1.02e+00,5.41e-01,8.16e-06,6.67e-07,6.52e-07,2.81e-07,5.33e-01,1.82e-03,4.38e-01,4.80e-02,0.00e+00,1.58e+01,2.35e-01,7.91e-13,6.10e-01,0.00e+00,4.93e-01,3.33e+00,0.00e+00
20240521115830-20240521124543,20240513000000-20240516000000,2024-05-21 12:43:43,VALCCG:D05_L24:PRES,8.13e-01,8.03e-02,1.30e+03,2.859e-01,6.14e+00,8.45e-01,1.05e+00,6.73e-01,2.75e-06,3.79e-07,6.79e-07,3.04e-07,7.19e-01,1.70e-03,3.16e-01,1.55e-02,0.00e+00,4.16e+00,1.28e-01,1.33e-12,5.74e-01,0.00e+00,3.81e-01,2.35e+00,0.00e+00
20240521115830-20240521124543,20240513000000-20240516000000,2024-05-21 12:43:43,VALCCG:D10_L03:PRES,1.26e+00,3.22e-02,1.30e+03,1.583e-01,1.02e+01,8.54e-01,1.01e+00,4.35e-01,3.44e-06,2.89e-07,3.28e-07,1.26e-07,4.38e-01,1.74e-02,3.27e-01,2.49e-01,0.00e+00,1.58e+00,4.24e-01,8.38e+00,4.33e-01,0.00e+00,2.34e-01,1.01e+00,0.00e+00
20240521184030-20240521191231,20240513000000-20240516000000,2024-05-21 19:10:31,VALCCG:D10_L04:PRES,8.43e-01,3.48e-02,1.33e+03,2.498e-01,6.69e+00,5.64e-01,1.03e+00,4.41e-01,2.13e-06,1.79e-07,3.51e-07,1.38e-07,4.43e-01,1.83e-02,3.10e-01,2.72e-01,0.00e+00,5.63e+00,2.21e-01,2.59e-06,3.52e-01,0.00e+00,4.04e-01,2.71e+00,0.00e+00
20240521184030-20240521191231,20240513000000-20240516000000,2024-05-21 19:10:31,VALCCG:D10_L05:PRES,5.38e+00,4.03e-01,1.33e+03,7.993e+00,4.00e+01,1.72e+00,2.17e+00,4.36e-01,9.40e-06,4.03e-07,2.27e-06,9.13e-08,4.97e-01,2.69e-02,1.42e+00,2.50e-01,0.00e+00,4.18e+01,3.24e-01,2.45e-12,5.33e-01,0.00e+00,7.32e-01,3.60e+00,0.00e+00
20240522045300-20240522095644,20240514000000-20240517000000,2024-05-22 09:54:44,VALCCG:D07_L21:PRES,6.34e-01,1.61e-01,1.44e+03,9.433e-01,4.32e+00,5.25e-01,9.43e-01,3.08e-01,5.74e-07,6.97e-08,8.48e-08,2.14e-08,7.12e-01,7.51e-02,4.48e-10,2.32e-01,0.00e+00,3.36e+00,1.39e-01,2.55e-11,3.17e-01,0.00e+00,3.87e-01,1.71e+00,0.00e+00
20240522045300-20240522095644,20240514000000-20240517000000,2024-05-22 09:54:44,VALCCG:D07_L22:PRES,1.86e+00,1.63e-01,1.44e+03,8.290e-01,1.34e+01,8.64e-01,1.10e+00,4.10e-01,7.80e-06,5.02e-07,9.49e-08,3.31e-08,7.42e-01,1.12e-01,1.98e-12,3.55e-01,0.00e+00,1.18e+01,2.60e-01,1.52e+00,3.60e-01,0.00e+00,1.95e-01,8.21e-01,0.00e+00
20240522045300-20240522104559,20240514000000-20240517000000,2024-05-22 10:43:59,VALCCG:D07_L21:PRES,6.34e-01,1.61e-01,1.44e+03,9.433e-01,4.32e+00,5.25e-01,9.43e-01,3.08e-01,5.74e-07,6.97e-08,8.48e-08,2.14e-08,7.12e-01,7.51e-02,4.48e-10,2.32e-01,0.00e+00,3.36e+00,1.39e-01,2.55e-11,3.17e-01,0.00e+00,3.87e-01,1.71e+00,0.00e+00
20240522045300-20240522104559,20240514000000-20240517000000,2024-05-22 10:43:59,VALCCG:D07_L22:PRES,1.86e+00,1.63e-01,1.44e+03,8.290e-01,1.34e+01,8.64e-01,1.10e+00,4.10e-01,7.80e-06,5.02e-07,9.49e-08,3.31e-08,7.42e-01,1.12e-01,1.98e-12,3.55e-01,0.00e+00,1.18e+01,2.60e-01,1.52e+00,3.60e-01,0.00e+00,1.95e-01,8.21e-01,0.00e+00
20240522045300-20240522123401,20240514000000-20240517000000,2024-05-22 12:32:01,VALCCG:D07_L21:PRES,6.34e-01,1.61e-01,1.44e+03,9.433e-01,4.32e+00,5.25e-01,9.43e-01,3.08e-01,5.74e-07,6.97e-08,8.48e-08,2.14e-08,7.12e-01,7.51e-02,4.48e-10,2.32e-01,0.00e+00,3.36e+00,1.39e-01,2.55e-11,3.17e-01,0.00e+00,3.87e-01,1.71e+00,0.00e+00
20240522045300-20240522123401,20240514000000-20240517000000,2024-05-22 12:32:01,VALCCG:D07_L22:PRES,1.86e+00,1.63e-01,1.44e+03,8.290e-01,1.34e+01,8.64e-01,1.10e+00,4.10e-01,7.80e-06,5.02e-07,9.49e-08,3.31e-08,7.42e-01,1.12e-01,1.98e-12,3.55e-01,0.00e+00,1.18e+01,2.60e-01,1.52e+00,3.60e-01,0.00e+00,1.95e-01,8.21e-01,0.00e+00
20240522095700-20240522134113,20240514000000-20240517000000,2024-05-22 13:39:13,VALCCG:D10_L02:PRES,3.15e+00,1.00e-01,1.30e+03,5.062e-01,2.02e+01,1.76e+00,1.03e+00,3.81e-01,5.83e-06,5.08e-07,2.87e-07,9.02e-08,4.86e-01,2.39e-02,3.20e-01,2.19e-01,0.00e+00,1.31e+01,1.78e-01,6.70e+00,8.12e-01,0.00e+00,4.11e-01,1.76e+00,0.00e+00
20240522182230-20240522193633,20240514000000-20240517000000,2024-05-22 19:34:33,VALCCG:D06_L03:PRES,4.22e-01,1.10e-01,1.30e+03,3.533e-01,3.61e+00,6.10e-01,1.10e+00,4.70e-01,1.44e-06,2.44e-07,5.20e-07,1.53e-07,4.84e-01,1.97e-03,5.91e-01,2.33e-02,0.00e+00,2.00e+00,1.08e-01,5.49e-13,4.69e-01,0.00e+00,2.60e-01,1.53e+00,0.00e+00
20240524002730-20240524024752,20240516000000-20240519000000,2024-05-24 02:45:52,VALCCG:D12_L23:PRES,1.14e+00,1.26e-01,1.40e+03,8.327e-01,4.44e+00,4.50e-01,5.66e-01,2.71e-02,2.56e-07,2.59e-08,3.80e-08,6.29e-10,3.79e-08,2.75e+01,5.66e-01,1.37e-06,0.00e+00,7.98e-01,1.78e-01,7.42e-07,4.09e-01,0.00e+00,1.05e+00,4.03e+00,0.00e+00
20240524024800-20240524033307,20240516000000-20240519000000,2024-05-24 03:31:07,VALCCG:D12_L23:PRES,1.84e+00,1.26e-01,1.40e+03,8.327e-01,3.30e+00,1.74e+00,5.66e-01,2.43e-02,2.69e-07,1.42e-07,3.80e-08,6.29e-10,3.79e-08,2.75e+01,5.66e-01,1.37e-06,0.00e+00,8.55e-01,2.51e-09,1.38e-14,8.86e-01,0.00e+00,6.37e-01,1.56e+00,0.00e+00
20240524032530-20240524042931,20240516000000-20240519000000,2024-05-24 04:27:31,VALCCG:D12_L23:PRES,1.17e+00,1.26e-01,1.40e+03,8.327e-01,2.40e+00,9.17e-01,5.66e-01,2.40e-02,2.58e-07,9.85e-08,3.80e-08,6.29e-10,3.79e-08,2.75e+01,5.66e-01,1.37e-06,0.00e+00,8.65e-11,1.01e-08,9.52e-12,9.17e-01,0.00e+00,7.44e-01,1.49e+00,0.00e+00
20240524065130-20240524095356,20240516000000-20240519000000,2024-05-24 09:51:56,VALCCG:D08_L18:PRES,1.89e+00,7.25e-02,1.45e+03,3.027e-01,1.14e+01,1.07e+00,1.04e+00,3.61e-01,5.60e-06,5.28e-07,3.17e-07,5.71e-08,7.37e-01,1.17e-01,2.88e-07,3.03e-01,0.00e+00,8.95e+00,1.23e-01,1.38e-10,3.99e-01,0.00e+00,7.62e-01,3.97e+00,0.00e+00
20240524223300-20240524232951,20240516000000-20240519000000,2024-05-24 23:27:51,VALCCG:D10_L05:PRES,2.61e+00,3.72e-01,1.06e+03,1.310e+01,2.09e+01,9.36e-01,1.62e+00,3.51e-01,3.68e-06,1.64e-07,2.79e-06,5.09e-08,5.88e-01,2.86e-02,8.88e-01,1.47e-01,0.00e+00,2.08e+01,5.48e-01,1.87e-14,4.48e-01,0.00e+00,3.24e-01,1.16e+00,0.00e+00
20240526184900-20240527080201,20240519000000-20240522000000,2024-05-27 08:00:01,VALCCG:D10_L02:PRES,9.51e-01,9.24e-02,1.00e+03,2.612e+00,7.00e+00,5.96e-01,1.16e+00,3.83e-01,1.38e-06,1.17e-07,9.35e-07,1.08e-07,5.02e-01,2.39e-02,4.29e-01,2.24e-01,0.00e+00,3.25e+00,7.99e-02,1.05e-10,2.98e-01,0.00e+00,7.59e-01,4.33e+00,0.00e+00
20240526184900-20240527080201,20240519000000-20240522000000,2024-05-27 08:00:01,VALCCG:D10_L03:PRES,7.03e+00,2.14e-01,1.00e+03,8.761e+00,4.85e+01,2.07e+00,1.42e+00,4.20e-01,1.13e-05,4.84e-07,3.44e-06,1.36e-07,4.61e-01,1.88e-02,7.29e-01,2.30e-01,0.00e+00,2.98e+01,1.25e-01,4.45e-13,2.47e-01,0.00e+00,4.52e+00,2.50e+01,0.00e+00
20240526184900-20240527080201,20240519000000-20240522000000,2024-05-27 08:00:01,VALCCG:D10_L04:PRES,5.40e+01,5.34e-01,1.00e+03,2.047e+01,3.94e+02,1.61e+01,2.04e+00,4.67e-01,9.14e-05,3.73e-06,8.80e-06,1.59e-07,5.19e-01,2.55e-02,1.25e+00,2.76e-01,0.00e+00,2.58e+02,1.47e-01,1.96e-12,2.42e+00,0.00e+00,2.93e+01,2.00e+02,0.00e+00
20240526184900-20240527080201,20240519000000-20240522000000,2024-05-27 08:00:01,VALCCG:D10_L05:PRES,9.54e+00,1.18e+00,1.00e+03,3.570e+01,6.57e+01,2.71e+00,4.34e+00,5.30e-01,1.06e-05,4.38e-07,9.40e-06,1.24e-07,3.86e+00,2.41e-01,8.25e-02,3.90e-01,0.00e+00,4.01e+01,1.19e-01,1.61e-14,1.52e-01,0.00e+00,6.47e+00,3.40e+01,0.00e+00
20240527100830-20240527143857,20240519000000-20240522000000,2024-05-27 14:36:57,VALCCG:D10_L08:PRES,1.41e+01,3.71e-02,1.45e+03,1.078e+00,9.47e+01,4.94e+00,1.04e+00,5.88e-01,4.28e-05,2.23e-06,1.47e-06,2.42e-07,5.28e-01,1.62e-02,1.67e-01,3.45e-01,0.00e+00,5.49e+01,1.27e-01,2.16e-15,9.38e-01,0.00e+00,8.58e+00,5.12e+01,0.00e+00
20240527100830-20240527143857,20240519000000-20240522000000,2024-05-27 14:36:57,VALCCG:D10_L09:PRES,1.25e+00,2.65e-02,1.45e+03,1.447e-01,7.38e+00,1.02e+00,9.95e-01,7.03e-01,4.77e-06,6.60e-07,8.73e-07,4.77e-07,3.51e-01,2.04e-02,7.62e-02,5.67e-01,0.00e+00,4.66e+00,9.00e-02,1.26e-12,5.57e-01,0.00e+00,8.00e-01,3.87e+00,0.00e+00
20240527100830-20240527143857,20240519000000-20240522000000,2024-05-27 14:36:57,VALCCG:D12_L23:PRES,1.87e+00,7.56e-02,1.45e+03,1.167e+00,4.33e+00,1.47e+00,1.17e+00,9.50e-02,2.13e-07,7.23e-08,6.22e-08,3.07e-09,1.17e+00,1.13e-01,4.54e-16,5.95e-09,0.00e+00,2.90e+00,1.26e-02,4.97e-11,3.61e-12,0.00e+00,9.73e-01,2.02e+00,0.00e+00
20240527143900-20240528073210,20240520000000-20240523000000,2024-05-28 07:30:10,VALCCG:D10_L07:PRES,2.29e+01,6.10e-01,1.30e+03,1.988e+01,1.35e+02,1.05e+01,1.57e+00,4.91e-01,2.91e-05,2.27e-06,5.42e-06,1.25e-07,1.21e+00,7.32e-02,5.09e-14,3.63e-01,0.00e+00,1.24e+02,1.96e-01,9.30e+00,4.52e+00,0.00e+00,3.13e+00,1.35e+01,0.00e+00
20240530033030-20240530100606,20240522000000-20240525000000,2024-05-30 10:04:06,VALCCG:D05_L23:PRES,8.16e-01,5.56e-02,1.00e+03,5.160e-01,7.07e+00,7.14e-01,1.02e+00,4.99e-01,2.21e-06,2.24e-07,8.13e-07,2.97e-07,5.07e-01,2.37e-03,4.68e-01,4.83e-02,0.00e+00,3.92e+00,1.99e-01,4.27e-06,5.48e-01,0.00e+00,5.71e-01,3.89e+00,0.00e+00
20240530033030-20240530100606,20240522000000-20240525000000,2024-05-30 10:04:06,VALCCG:D05_L24:PRES,1.05e+00,1.13e-01,1.00e+03,3.561e-01,7.81e+00,1.02e+00,1.05e+00,6.36e-01,1.07e-06,1.40e-07,1.26e-06,3.36e-07,6.96e-01,2.29e-03,3.21e-01,2.78e-02,0.00e+00,3.52e+00,9.93e-02,1.96e-12,7.51e-01,0.00e+00,7.56e-01,4.69e+00,0.00e+00
20240530033030-20240530100606,20240522000000-20240525000000,2024-05-30 10:04:06,VALCCG:D11_L21:PRES,2.23e+00,7.52e-02,1.00e+03,3.333e-01,1.62e+01,6.49e-01,1.06e+00,3.32e-01,9.76e-07,3.90e-08,1.17e-07,3.29e-08,6.36e-01,2.10e-02,3.12e-01,1.15e-01,0.00e+00,7.53e+00,9.41e-02,5.16e-06,4.05e-02,0.00e+00,1.76e+00,1.10e+01,0.00e+00
20240530033030-20240530122418,20240522000000-20240525000000,2024-05-30 12:22:18,VALCCG:D05_L23:PRES,8.16e-01,5.56e-02,1.00e+03,5.160e-01,7.07e+00,7.14e-01,1.02e+00,4.99e-01,2.21e-06,2.24e-07,8.13e-07,2.97e-07,5.07e-01,2.37e-03,4.68e-01,4.83e-02,0.00e+00,3.92e+00,1.99e-01,4.27e-06,5.48e-01,0.00e+00,5.71e-01,3.89e+00,0.00e+00
20240530033030-20240530122418,20240522000000-20240525000000,2024-05-30 12:22:18,VALCCG:D05_L24:PRES,1.05e+00,1.13e-01,1.00e+03,3.561e-01,7.81e+00,1.02e+00,1.05e+00,6.36e-01,1.07e-06,1.40e-07,1.26e-06,3.36e-07,6.96e-01,2.29e-03,3.21e-01,2.78e-02,0.00e+00,3.52e+00,9.93e-02,1.96e-12,7.51e-01,0.00e+00,7.56e-01,4.69e+00,0.00e+00
20240530033030-20240530122418,20240522000000-20240525000000,2024-05-30 12:22:18,VALCCG:D11_L21:PRES,2.23e+00,7.52e-02,1.00e+03,3.333e-01,1.62e+01,6.49e-01,1.06e+00,3.32e-01,9.76e-07,3.90e-08,1.17e-07,3.29e-08,6.36e-01,2.10e-02,3.12e-01,1.15e-01,0.00e+00,7.53e+00,9.41e-02,5.16e-06,4.05e-02,0.00e+00,1.76e+00,1.10e+01,0.00e+00
20240530033030-20240530131523,20240522000000-20240525000000,2024-05-30 13:13:23,VALCCG:D05_L23:PRES,8.16e-01,5.56e-02,1.00e+03,5.160e-01,7.07e+00,7.14e-01,1.02e+00,4.99e-01,2.21e-06,2.24e-07,8.13e-07,2.97e-07,5.07e-01,2.37e-03,4.68e-01,4.83e-02,0.00e+00,3.92e+00,1.99e-01,4.27e-06,5.48e-01,0.00e+00,5.71e-01,3.89e+00,0.00e+00
20240530033030-20240530131523,20240522000000-20240525000000,2024-05-30 13:13:23,VALCCG:D05_L24:PRES,1.05e+00,1.13e-01,1.00e+03,3.561e-01,7.81e+00,1.02e+00,1.05e+00,6.36e-01,1.07e-06,1.40e-07,1.26e-06,3.36e-07,6.96e-01,2.29e-03,3.21e-01,2.78e-02,0.00e+00,3.52e+00,9.93e-02,1.96e-12,7.51e-01,0.00e+00,7.56e-01,4.69e+00,0.00e+00
20240530033030-20240530131523,20240522000000-20240525000000,2024-05-30 13:13:23,VALCCG:D11_L21:PRES,2.23e+00,7.52e-02,1.00e+03,3.333e-01,1.62e+01,6.49e-01,1.06e+00,3.32e-01,9.76e-07,3.90e-08,1.17e-07,3.29e-08,6.36e-01,2.10e-02,3.12e-01,1.15e-01,0.00e+00,7.53e+00,9.41e-02,5.16e-06,4.05e-02,0.00e+00,1.76e+00,1.10e+01,0.00e+00
20240530033030-20240530140843,20240522000000-20240525000000,2024-05-30 14:06:43,VALCCG:D05_L23:PRES,8.16e-01,5.56e-02,1.00e+03,5.160e-01,7.07e+00,7.14e-01,1.02e+00,4.99e-01,2.21e-06,2.24e-07,8.13e-07,2.97e-07,5.07e-01,2.37e-03,4.68e-01,4.83e-02,0.00e+00,3.92e+00,1.99e-01,4.27e-06,5.48e-01,0.00e+00,5.71e-01,3.89e+00,0.00e+00
20240530033030-20240530140843,20240522000000-20240525000000,2024-05-30 14:06:43,VALCCG:D05_L24:PRES,1.05e+00,1.13e-01,1.00e+03,3.561e-01,7.81e+00,1.02e+00,1.05e+00,6.36e-01,1.07e-06,1.40e-07,1.26e-06,3.36e-07,6.96e-01,2.29e-03,3.21e-01,2.78e-02,0.00e+00,3.52e+00,9.93e-02,1.96e-12,7.51e-01,0.00e+00,7.56e-01,4.69e+00,0.00e+00
20240530033030-20240530140843,20240522000000-20240525000000,2024-05-30 14:06:43,VALCCG:D11_L21:PRES,2.23e+00,7.52e-02,1.00e+03,3.333e-01,1.62e+01,6.49e-01,1.06e+00,3.32e-01,9.76e-07,3.90e-08,1.17e-07,3.29e-08,6.36e-01,2.10e-02,3.12e-01,1.15e-01,0.00e+00,7.53e+00,9.41e-02,5.16e-06,4.05e-02,0.00e+00,1.76e+00,1.10e+01,0.00e+00
20240530142930-20240530150015,20240522000000-20240525000000,2024-05-30 14:58:15,VALCCG:D05_L18:PRES,4.96e-01,7.08e-02,5.98e+02,3.249e-01,2.67e+00,5.43e-01,1.12e+00,4.55e-01,1.32e-07,2.69e-08,2.46e-07,7.84e-08,4.74e-01,2.76e-03,6.16e-01,2.92e-02,0.00e+00,1.89e+00,5.84e-02,1.85e-15,2.87e-01,0.00e+00,3.09e-01,1.19e+00,0.00e+00
20240530150030-20240530155949,20240522000000-20240525000000,2024-05-30 15:57:49,VALCCG:D05_L18:PRES,8.64e-01,7.08e-02,5.93e+02,3.249e-01,4.59e+00,6.20e-01,1.12e+00,4.58e-01,2.39e-07,3.22e-08,2.46e-07,7.84e-08,4.74e-01,2.76e-03,6.16e-01,2.92e-02,0.00e+00,2.75e+00,5.78e-02,2.91e-10,2.32e-01,0.00e+00,6.13e-01,2.62e+00,0.00e+00
20240530162530-20240530171140,20240522000000-20240525000000,2024-05-30 17:09:40,VALCCG:D11_L25:PRES,5.42e-01,6.73e-02,5.88e+02,2.348e-01,2.34e+00,2.25e-01,1.05e+00,1.67e-01,1.25e-07,1.20e-08,2.02e-07,2.98e-08,6.31e-01,7.23e-02,3.30e-01,8.48e-02,0.00e+00,9.11e-01,1.91e-01,5.35e-13,1.77e-01,0.00e+00,5.27e-01,2.16e+00,0.00e+00
20240530224100-20240531023732,20240523000000-20240526000000,2024-05-31 02:35:32,VALCCG:D10_L06:PRES,6.79e+00,6.14e-02,1.25e+03,1.264e+00,4.20e+01,2.82e+00,1.04e+00,3.74e-01,1.05e-05,7.07e-07,5.30e-07,1.21e-07,5.58e-01,2.18e-02,2.96e-01,1.89e-01,0.00e+00,4.32e+01,2.32e-01,3.87e-03,1.23e+00,0.00e+00,1.21e+00,7.68e+00,0.00e+00
20240531023800-20240531045133,20240523000000-20240526000000,2024-05-31 04:49:33,VALCCG:D10_L03:PRES,6.15e-01,3.01e-02,1.20e+03,1.970e-01,5.40e+00,5.02e-01,1.02e+00,4.04e-01,1.51e-06,1.40e-07,3.82e-07,1.33e-07,4.72e-01,1.77e-02,3.26e-01,2.18e-01,0.00e+00,3.10e+00,1.72e-01,5.29e-08,3.56e-01,0.00e+00,4.62e-01,2.85e+00,0.00e+00
20240531023800-20240531045133,20240523000000-20240526000000,2024-05-31 04:49:33,VALCCG:D10_L04:PRES,4.84e+00,7.28e-02,1.20e+03,1.876e+00,3.07e+01,2.02e+00,1.05e+00,4.18e-01,8.57e-06,5.63e-07,6.32e-07,1.40e-07,4.92e-01,2.03e-02,3.15e-01,2.43e-01,0.00e+00,2.92e+01,2.05e-01,2.90e-04,8.08e-01,0.00e+00,1.47e+00,1.05e+01,0.00e+00
20240531092100-20240531105903,20240523000000-20240526000000,2024-05-31 10:57:03,VALCCG:D12_L23:PRES,3.14e+00,4.11e-01,1.20e+03,4.336e+00,6.73e+00,3.01e+00,1.07e+00,1.68e-01,2.04e-07,9.14e-08,3.52e-07,1.58e-08,9.65e-01,1.22e-01,3.25e-04,1.07e-01,0.00e+00,2.74e+00,1.54e-02,8.30e-08,1.91e+00,0.00e+00,1.14e+00,3.61e+00,0.00e+00
20240531134230-20240531144832,20240523000000-20240526000000,2024-05-31 14:46:32,VALCCG:D10_L04:PRES,2.33e+00,7.28e-02,1.21e+03,1.876e+00,1.78e+01,1.31e+00,1.05e+00,4.18e-01,4.98e-06,3.68e-07,6.32e-07,1.40e-07,4.92e-01,2.03e-02,3.15e-01,2.43e-01,0.00e+00,4.41e+00,1.82e-01,1.31e+01,5.57e-01,0.00e+00,2.09e-01,9.46e-01,0.00e+00
20240531144900-20240531155918,20240523000000-20240526000000,2024-05-31 15:57:18,VALCCG:D10_L06:PRES,3.51e+00,6.14e-02,1.20e+03,1.264e+00,2.52e+01,1.25e+00,1.04e+00,3.90e-01,6.34e-06,3.14e-07,5.30e-07,1.21e-07,5.58e-01,2.18e-02,2.96e-01,1.89e-01,0.00e+00,1.43e+01,1.32e-01,9.37e-14,3.17e-01,0.00e+00,2.32e+00,1.39e+01,0.00e+00
20240531155930-20240531201706,20240523000000-20240526000000,2024-05-31 20:15:06,VALCCG:D02_L17:PRES,9.39e-01,5.43e-02,1.31e+03,2.557e-01,6.49e+00,7.26e-01,1.04e+00,4.23e-01,2.32e-06,2.60e-07,4.29e-07,1.55e-07,2.18e-01,2.54e-02,4.82e-01,3.42e-01,0.00e+00,3.50e+00,7.43e-02,2.86e-12,3.75e-01,0.00e+00,5.96e-01,3.52e+00,0.00e+00
